app,urls_count,B_count,NB_count,ads,malware,spyware,phishing,spam,tracking,scams,suspicious
us.JASKU.Thermometer,72,29,43,26,0,0,0,0,1,0,2
us.Jelli.ACRemote,85,25,60,22,0,0,0,0,1,0,2
us.JoyEnjoy.Thermo,82,25,57,22,0,0,0,0,1,0,2
us.Just2Entertain.Thermometer,63,14,49,12,0,0,0,0,0,0,2
us.Karlitos.HumidityChecker,84,26,58,23,0,0,0,0,1,0,2
us.LadyInRed.Thermometer,88,28,60,25,0,0,0,0,1,0,2
us.LoudMan.ThermometerTool,83,25,58,22,0,0,0,0,1,0,2
us.MJMobile.Thermometer,66,19,47,16,0,0,0,0,1,0,2
us.MarcoGrin.Thermometer,69,20,49,16,0,0,0,0,1,0,3
us.MasterApps.Thermometer,90,26,64,23,0,0,0,0,1,0,2
us.Masters.Thermometer,85,26,59,23,0,0,0,0,1,0,2
us.MikoPL.Thermo,82,25,57,22,0,0,0,0,1,0,2
us.MikosPOL.TVRemote,82,25,57,22,0,0,0,0,1,0,2
us.MikosPOL.Thermo,82,25,57,22,0,0,0,0,1,0,2
us.MixingApps.ACRemote,83,25,58,22,0,0,0,0,1,0,2
us.Mylf.DigitalThermometer,82,25,57,22,0,0,0,0,1,0,2
us.Nachosky.CarRemote,87,25,62,22,0,0,0,0,1,0,2
us.Nachosky.Thermometer,83,25,58,22,0,0,0,0,1,0,2
us.NewLife.Thermometer,81,25,56,22,0,0,0,0,1,0,2
us.Piesz.ACRemote,85,25,60,22,0,0,0,0,1,0,2
us.PutDe.AirConditionerRemote,84,25,59,22,0,0,0,0,1,0,2
us.PutDe.Thermometer,82,25,57,22,0,0,0,0,1,0,2
us.SErotic.Thermo,82,25,57,22,0,0,0,0,1,0,2
us.STARK.Thermometer,82,25,57,22,0,0,0,0,1,0,2
us.SZOO.ACRemote,34,14,20,12,0,0,0,0,0,0,2
us.SayTeacher.AirConditionerRemote,82,25,57,22,0,0,0,0,1,0,2
us.SayTeacher.TVRemote,81,25,56,22,0,0,0,0,1,0,2
us.Smarky.DigitalThermometer,25,13,12,10,0,0,0,0,0,0,3
us.SortLike.Thermometer,83,25,58,22,0,0,0,0,1,0,2
us.Starky.Thermometer,82,25,57,22,0,0,0,0,1,0,2
us.SteelApps.ghostradar,37,16,21,13,0,0,0,0,0,0,3
us.SummerMadness.AirPurifier,63,19,44,16,0,0,0,0,1,0,2
us.SwipeUP.ACRemote,85,25,60,22,0,0,0,0,1,0,2
us.SwipeUP.Thermometer,83,25,58,22,0,0,0,0,1,0,2
us.TV.freeRemote.TVRemote1,62,19,43,16,0,0,0,0,1,0,2
us.ThreeFree.Thermometer,84,25,59,22,0,0,0,0,1,0,2
us.TikUtility.Thermometer,84,25,59,22,0,0,0,0,1,0,2
us.Time4U.ACRemote,70,19,51,16,0,0,0,0,1,0,2
us.Tool69.Thermometer,86,25,61,22,0,0,0,0,1,0,2
us.Tools4Phone.ACRemote,83,25,58,22,0,0,0,0,1,0,2
us.Tools4Phone.TVRemote,83,25,58,22,0,0,0,0,1,0,2
us.ToolsMaster.Thermometer,63,14,49,12,0,0,0,0,0,0,2
us.TryNewApps.Thermo,83,25,58,22,0,0,0,0,1,0,2
us.TryThem.Thermo,83,25,58,22,0,0,0,0,1,0,2
us.VETO.Thermometer,42,15,27,12,0,0,0,0,0,0,3
us.VREntertainment.FreeVR2,64,20,44,17,0,0,0,0,1,0,2
us.VRThrills.SportVideos,62,20,42,16,0,0,0,0,1,0,3
us.VeryNiceee.LightThermometer,63,19,44,16,0,0,0,0,1,0,2
us.ZieliFun.thermometer,73,31,42,27,0,0,0,0,1,0,3
us.a69.Thermo,62,14,48,12,0,0,0,0,0,0,2
us.acremote.LovelyIdeas,86,29,57,25,0,0,0,0,1,0,3
us.agrinet.app,79,2,77,0,0,0,0,0,0,0,2
us.almadom.domoki.mobile,2448,14,2434,6,0,0,0,0,1,0,7
us.analytikjena.visionworks,8,3,5,0,0,0,0,0,0,0,3
us.animalisland.parentapp,145,8,137,5,0,0,0,0,0,0,3
us.apogeeresnet,50,9,41,0,0,0,0,0,0,0,9
us.appheaven.scheduler,9,2,7,0,0,0,0,0,0,0,2
us.avotreservice.android,48,11,37,8,0,0,0,0,0,0,3
us.bullethd1,69,4,65,0,0,0,0,0,0,0,4
us.car.diagnostic.obd2,70,23,47,14,0,0,0,0,1,0,8
us.chargo.chargo,102,17,85,11,0,0,0,0,1,0,5
us.cloudhawk.client,44,8,36,5,0,0,0,0,0,0,3
us.cloudhawk.eld,143,13,130,8,0,0,0,0,0,0,5
us.coolpad.dyno,95,6,89,2,0,0,0,0,0,0,4
us.daikin.wwapp,44,3,41,0,0,0,1,0,0,0,2
us.dhealth.healthjibe,23,4,19,1,0,0,0,0,0,0,3
us.dish.tv.remote.control.dish.dth,80,36,44,17,0,0,0,0,1,0,18
us.earwaxcamera.endoscopecamera.borescopecamera.microscopecamera,99,21,78,15,0,0,0,0,1,0,5
us.electronic.flexihub,83,8,75,5,0,0,0,0,0,0,3
us.endoscopecamera.endoscopeappforandroid.inspectioncamera.snaponborescope,157,67,90,59,0,0,0,0,1,0,7
us.endoscopecamera.inspectioncamera.snakecamera.borescopeinspection,111,26,85,20,0,0,0,0,1,0,5
us.evts.client,27,1,26,0,0,0,0,0,0,0,1
us.exol.led,7,5,2,0,0,0,0,0,0,0,5
us.freetvremote.universalremotefortv2,64,21,43,17,0,0,0,0,1,0,3
us.hebi.android.node,8,4,4,0,0,0,0,0,0,0,4
us.hebi.scope,3,2,1,0,0,0,0,0,0,0,2
us.horus.gps,84,5,79,0,1,0,0,0,0,0,4
us.idion.healthcare,306,9,297,3,0,0,0,0,0,0,6
us.inspectioncamera.endoscopecamera.endoscopeappforandroid.borescopecamera,97,26,71,20,0,0,0,0,1,0,5
us.kapek.uskapekacremote,32,14,18,12,0,0,0,0,0,0,2
us.ks.lenexa.ci.main,61,3,58,0,0,0,0,0,0,0,3
us.kvasha.satfinder3dlite,7562,20,7542,9,2,0,2,0,0,4,3
us.legrand.lighting,41,3,38,0,0,0,0,0,1,0,2
us.locmarine.companion,74,5,69,3,0,0,0,0,0,0,2
us.locmarine.locmarineus,74,5,69,3,0,0,0,0,0,0,2
us.mhlchecker.mhlchecker.mhladapter.microusbtohdmi,86,18,68,13,0,0,0,0,1,0,4
us.mirrorlink.carconnector.mirrorlinkandroid.mirrorlinkcar,87,20,67,15,0,0,0,0,1,0,4
us.mirrorlink.mirrorlinkandroid.carconnector.screenmirroring,87,20,67,15,0,0,0,0,1,0,4
us.mirrorlink.mirrorlinkandroid.mirrorlinkcar.carconnector,80,22,58,17,0,0,0,0,1,0,4
us.mitchjonesengineering.cropfrostalert,44,6,38,3,0,0,0,0,0,0,3
us.nicesolutions.shaver,78,23,55,18,0,0,0,0,1,0,4
us.nonda.ckf,48,3,45,0,0,0,0,0,0,0,3
us.nonda.zus.ai.saas,454,23,431,19,0,0,0,0,0,0,4
us.nonda.zus.elm327,121,16,105,6,0,0,0,0,0,0,10
us.originally.daikin,66,7,59,0,0,0,0,0,0,0,7
us.owl.owlapp,123,11,112,6,0,0,0,0,0,0,5
us.roverdev.apps.tire_pressure,3,2,1,0,0,0,0,0,0,0,2
us.roverdev.psicle,4,3,1,0,0,0,0,0,0,0,3
us.screenmirroring.miracastandroid.screenmirroringapp.castphonetotv,94,20,74,15,0,0,0,0,1,0,4
us.softpoint.preppoint,49,9,40,5,0,0,0,0,0,0,4
us.sony.tv.remote.control.sony,66,31,35,18,0,0,0,0,1,0,12
us.spoolperformance.app.spool_ui,4,2,2,0,0,0,0,0,0,0,2
us.steinel.dcs,50,6,44,3,0,0,0,0,0,0,3
us.stellarnet.chemwiz,2,1,1,0,0,0,0,0,0,0,1
us.stellarnet.colorwiz,2,1,1,0,0,0,0,0,0,0,1
us.stellarnet.stellarrad,4,1,3,0,0,0,0,0,0,0,1
us.studiojh.ugfitbitsense,50,19,31,15,0,0,0,0,1,0,3
us.studlocator.pipedetector.wiredetector.studfinder,24,11,13,8,0,0,0,0,0,0,3
us.tracmanager.client.ada,20,1,19,0,0,0,0,0,0,0,1
us.tvremote.freeremote.universalTVremote,62,20,42,16,0,0,0,0,1,0,3
us.tvremotecontrol.appsnewera,75,22,53,17,0,0,0,0,1,0,4
us.usbsettings.androidusbsettings.otgsetting.usbconnector,87,17,70,12,0,0,0,0,1,0,4
us.visiomed.android.mytens,82,13,69,9,0,0,0,0,0,0,4
us.visiomed.bewell,120,11,109,6,0,0,0,0,0,0,5
us.wmwm.onyx,17,7,10,3,0,0,0,0,0,0,4
usb.screen.cast,35,15,20,11,0,0,0,0,1,0,3
usb2wireless.nagapps.com.usb2wireless,35,12,23,8,0,0,0,0,1,0,3
usbcom.malikadeel.login,9,3,6,0,0,0,0,0,0,0,3
usccus.rynantech.com,282,4,278,2,0,0,0,0,0,0,2
usermobileapp.theteqbot.com.teqbot,49,6,43,3,0,0,0,0,0,0,3
usi.sbs.acrob,55,2,53,0,0,0,0,0,0,0,2
usman.live.streaming,49,14,35,11,0,0,0,0,1,0,2
ussolar.com.ua.solar,2,2,0,0,0,0,0,0,0,0,2
utils.phonetouch.virtualhome.special.assistivetouch,64,21,43,16,0,0,0,0,1,0,4
uvelocimetrogps.ultraapps.com,216,94,122,88,0,0,0,0,1,0,5
uyumaz.suenoapp,98,6,92,3,0,0,0,0,0,0,3
uz.gita.eventsapp,17,3,14,0,0,0,0,0,0,0,3
uz.inone.kds,6,3,3,0,0,0,0,0,0,0,3
uz.micro.star.carwon_fingerprint_new_version,53,3,50,0,0,0,0,0,0,0,3
uz.nursoft.nurbek.makhmudov.sharoit,67,3,64,0,0,0,0,0,0,0,3
uz.roundedllc.tmkeld,24,8,16,4,0,0,0,0,0,0,4
v2.app.v2apptool,737,10,727,5,0,0,1,0,0,0,4
valentineapps.screenmirroring,86,27,59,14,0,0,0,0,1,0,12
valid.apk,589,5,584,0,0,0,0,0,0,0,5
vancedapp.videotube.freemusic,426,17,409,12,0,0,0,0,1,0,4
vandelay.lokly_appli_mobile,7,3,4,0,0,0,0,0,0,0,3
varabe.icebreakercontroller,3,3,0,0,0,0,0,0,0,0,3
vc.bjn.catalyst.ice,29,1,28,0,0,0,0,0,0,0,1
vcaro.carpulse_dev,71,6,65,3,0,0,0,0,0,0,3
vdoit.in.amsrecreate,40,4,36,0,0,0,0,0,0,0,4
vdomain.com.inhome,38,2,36,0,0,0,0,0,0,0,2
vecorder.screenrecorder.videorecorder.videoeditor,84,23,61,18,0,0,0,0,1,0,4
vector.universal.smarttv.remote.control.remotetv.remotecontrol.alltvsremote.apps,48,19,29,15,0,0,0,0,1,0,3
vedditt.v1,451,8,443,0,0,0,0,0,4,0,4
vehicle.trackfly.in.cocoalabs.trackfly,75,6,69,2,0,0,0,0,0,0,4
vehiclest.vst.gps,39,9,30,5,0,0,0,0,0,0,4
velocimetrogps.mundointapp.com,71,22,49,16,0,0,0,0,1,0,5
velocimetrogps2.mundointapp.com,29,14,15,10,0,0,0,0,1,0,3
vendramini.shmqtt,36,1,35,0,0,0,0,0,0,0,1
vengito.yrdriveeasyconnect,5,3,2,0,0,0,0,0,0,0,3
venkateshwara.GoldClock,41,12,29,9,0,0,0,0,0,0,3
venkateshwara.KalikaMataClock,38,18,20,14,0,0,0,0,1,0,3
verdeat.verdeat,102,4,98,1,0,0,0,0,0,0,3
veriflot.gps,169,2,167,0,0,0,0,0,0,0,2
verve.app,155,31,124,17,0,0,0,0,0,0,14
vesta.traccar.manager,5,3,2,0,0,0,0,0,0,0,3
veyron.tuningpursuit,78,17,61,14,0,0,0,0,1,0,2
vf.fef.ggt,431,8,423,0,0,0,0,0,4,0,4
vgv.client.safeschool,32,9,23,5,0,0,0,0,0,0,4
vi.ser,119,6,113,3,0,0,0,0,0,0,3
vi.ser.station,248,1,247,0,0,0,0,0,0,0,1
via.farm.chameleon.test,148,5,143,0,0,0,0,0,0,0,5
vibration.meter.measure.vibration,52,19,33,15,0,0,0,0,1,0,3
vibrator.massage.strong.iuvibe,18,10,8,8,0,0,0,0,0,0,2
vibrator.vibrate.app.vibration.massage.relax.relaxing.funny.massagevibrator,56,14,42,10,0,0,0,0,1,0,3
vibratormassage.funprank.com.vibratormassager,31,5,26,1,0,0,0,0,0,0,4
video.dvc.app,60,6,54,0,0,3,0,0,0,0,3
video.noctua.android,57,5,52,0,0,1,0,0,0,0,4
video.player.screen.mirroring.hdvideo.projector.hd.project,184,114,70,96,0,0,0,0,3,0,15
video.tube.yanced.music.video.vanced,402,16,386,11,0,0,0,0,1,0,4
video.videoprojector.videovideopro.videopro,85,24,61,18,0,0,0,0,1,0,5
videocrop.smartvideocrop.videoresizer,53,29,24,16,0,0,0,0,1,0,12
videogallery.blackdiamond.screenmirror.mirroring,99,21,78,13,0,0,0,0,1,0,7
videogallery.blackdiamond.usbtootg.otgusb,74,15,59,11,0,0,0,0,1,0,3
videomirroring.screenmirroring.udscreenmirror.alltvremote,294,22,272,15,0,0,0,0,1,0,6
videoprojector.hd.screenmirroring.videocast.mirroring,57,18,39,14,0,0,0,0,1,0,3
videoshorror.horrorvr.com,107,16,91,12,0,0,0,0,1,0,3
videosoject.projectorsceen.vieospro.hdvidoscreenmirring,98,28,70,22,0,0,0,0,1,0,5
videotool.usbotg,77,22,55,10,0,0,0,0,1,0,11
videotube.vancedplayer.vancedapp,431,17,414,12,0,0,0,0,1,0,4
viedo.screenmirroring.cast,96,22,74,16,0,0,0,0,1,0,5
vietdepot.vn,290,7,283,0,0,0,0,0,3,0,4
viewfo.walking.step.count.weightloss,131,29,102,23,0,0,0,0,1,0,5
vigie.vigie2,413,8,405,4,0,0,0,0,0,0,4
vihan.infotech.livemicrophone,97,46,51,43,0,0,0,0,0,0,3
viki.smart.locks,259,8,251,2,0,0,0,0,0,2,4
viluso.app,146,21,125,8,0,0,0,0,0,0,13
vine.cloud.telematics,79,4,75,0,0,0,0,0,0,0,4
vino.smart.app,78,20,58,9,0,0,0,0,0,0,11
vintage.audio.tools.speakerbooster,89,33,56,27,0,0,0,0,1,0,5
vintage.audio.tools.volume.booster,57,14,43,10,0,0,0,0,1,0,3
vintageappstudio.screenmirroring.screenconnect,63,15,48,11,0,0,0,0,1,0,3
vip.inteltech.bubble,335,25,310,18,0,0,0,0,0,0,7
vip.keymouse,143,23,120,17,0,0,0,0,1,0,5
vip.theliftlounge.train.own,3914,18,3896,11,0,0,0,0,0,0,7
viro.app.soul_0_1,16,1,15,0,0,0,0,0,0,0,1
virtual.extension.d2dtoolkit,45,1,44,0,0,0,0,0,0,0,1
virtual.extension.e2dtoolkitandroid,73,3,70,0,0,0,0,0,0,0,3
virzo.app,452,6,446,0,0,0,0,0,2,0,4
visaprankapp.airhornsound.sirensound,95,35,60,27,0,0,0,0,1,0,7
vishtechno.bkm.darkmodeforsocialmedia,69,17,52,11,0,0,0,0,1,0,5
vishtechno.bkm.screenrecorderwithfacecam,68,15,53,11,0,0,0,0,1,0,3
vishtechno.bvb.customizevolumepanel,60,16,44,11,0,0,0,0,1,0,4
vision.chouette.onthefield,125,5,120,1,0,0,0,0,0,0,4
vision.remmed.mobile.remmed,51,11,40,8,0,0,0,0,0,0,3
vismob.example.rulacalculator,10,2,8,0,0,0,0,0,0,0,2
vitalmotion.hummingbird,40,3,37,0,0,0,0,0,0,0,3
vitek.oncueviewer,7,1,6,0,0,0,0,0,0,0,1
vitek.vpa.com,543,9,534,2,0,0,0,0,1,0,6
vivid.planet.roco,5,2,3,0,0,0,0,0,0,0,2
vivint.vivint8.com.vivint.vivintsky,63,18,45,12,0,0,0,0,1,0,5
vivotek.vivocloudbi.app,216,36,180,24,0,0,0,0,2,0,10
vizio.remote.control.smartcast.mcu,98,59,39,21,0,0,0,0,33,0,5
vizio.remote.control.tv.smartcast,479,27,452,15,0,0,1,0,1,0,10
vizio.screen.mirroring,440,29,411,16,0,0,1,0,1,0,11
vizio.screenmirroring.casttv,28,14,14,10,0,0,0,0,1,0,3
vizio.tv.remote,851,59,792,17,0,0,1,0,33,0,8
vizio.tv.remote.control,1213,60,1153,18,0,0,1,0,33,0,8
viziocast.screenmirroring.sharetv,28,14,14,10,0,0,0,0,1,0,3
viziotv.screen.mirroring,42,20,22,15,0,0,0,0,1,0,4
vms.com.vms.com.download,3,2,1,0,0,0,0,0,0,0,2
vn.bazoka.phonecooler,71,19,52,15,0,0,0,0,1,0,3
vn.busmap.btrack,60,1,59,0,0,0,0,0,0,0,1
vn.com.dlcorp.PAMCOLDCHAIN,8,2,6,0,0,0,0,0,0,0,2
vn.com.dlcorp.PAMHOME,328,6,322,2,0,0,0,0,0,0,4
vn.com.dlcorp.vEHS,137,6,131,0,0,0,0,0,0,0,6
vn.com.giangdev.batterychargelimitv2,65,19,46,14,0,0,0,0,1,0,4
vn.com.nxt.spechtotext,3,2,1,0,0,0,0,0,0,0,2
vn.com.nxt.thietbithongminh,34,3,31,1,0,0,0,0,0,0,2
vn.facebase.app,217,27,190,11,0,0,0,0,0,0,16
vn.huladi.slight,31,4,27,1,0,0,0,0,0,0,3
vn.iotech.smartwifi,102,8,94,0,0,0,0,0,0,0,8
vn.longway.smart,664,19,645,3,0,0,0,0,0,0,16
vn.m1s.mkid,124,16,108,11,0,0,0,0,1,0,4
vn.masscom.hero,484,31,453,23,0,0,0,0,0,0,8
vn.megatron.www.Omni_controller,60,9,51,6,0,0,0,0,0,0,3
vn.megatron.www.Omni_controller_II,60,9,51,6,0,0,0,0,0,0,3
vn.megatron.www.Omni_controller_Trial,74,20,54,16,0,0,0,0,1,0,3
vn.mobicam.android,659,24,635,15,0,0,1,0,1,0,7
vn.mobifoneglobal.mobihomeplus,454,7,447,0,0,0,0,0,3,0,4
vn.nerd.voicon,178,13,165,5,0,0,0,0,0,0,8
vn.stvg.appluxjapancare,25,7,18,3,0,0,0,0,0,0,4
vn.stvg.stvgthermal,99,22,77,15,0,0,0,0,1,0,6
vn.tbk.hokyo,70,3,67,0,0,0,0,0,0,0,3
vn.touchtech.smarttouch,52,6,46,0,0,0,0,0,0,0,6
vn.wellcare,65,5,60,1,0,0,0,0,0,0,4
voice.command.assistant,629,151,478,132,0,0,0,0,3,0,16
voice.jeff.tatasky.remote,3,2,1,0,0,0,0,0,0,0,2
voiceapp.all.assistants.commands,89,25,64,21,0,0,0,0,1,0,3
voiceapp.commands.siri,77,20,57,15,0,0,0,0,1,0,4
voicecommands.forbixby,65,17,48,13,0,0,0,0,1,0,3
volume.amplifysound.airpods.headphones,121,73,48,65,0,0,0,0,1,0,7
volume.basss.booster.bluetooth,35,15,20,11,0,0,0,0,1,0,3
volume.booster.lite,6,4,2,1,0,0,0,0,0,0,3
volume.booster.voicebooster.speaker.booster.superloud,63,24,39,16,0,0,0,0,1,0,7
volume.control.style,96,37,59,31,0,0,0,0,1,0,5
volume.manage.bluetooth.cloudpresume,7,3,4,0,0,0,0,0,0,0,3
volumebooster.hdmlso.booster,154,89,65,81,0,0,0,0,1,0,7
volumepanelads.volumepanel.customizevolumepanel,47,21,26,16,0,0,0,0,1,0,4
volumestylechange.customisevolumepanel.favoriteappindia,50,17,33,12,0,0,0,0,1,0,4
voovoo.app,108,20,88,8,0,0,0,0,0,0,12
vortex.kustom.pack,5,2,3,0,0,0,0,0,0,0,2
voxo.com.waterdropstrobe,34,11,23,8,0,0,0,0,1,0,2
vraj.app.cancer.screening,57,11,46,4,0,0,0,0,0,0,7
vrb.conductix.inc,188,5,183,0,0,0,0,0,0,0,5
vrfit.mtome.com.cycle2_360,180,9,171,1,0,0,0,0,0,0,8
vrfit.mtome.com.rowing360,172,9,163,1,0,0,0,0,0,0,8
vrfit.mtome.com.vrfit_boxing_360,189,9,180,5,0,0,0,0,0,0,4
vrillo.by.imartine,430,8,422,0,0,0,0,0,4,0,4
vrteam.vrairdots,34,18,16,15,0,0,0,0,1,0,2
vstc.AKCXKJ.client,341,41,300,29,0,0,0,0,1,2,9
vstc.ASYS.client,341,42,299,28,0,0,0,0,1,1,12
vstc.AVANCA.client,359,50,309,33,0,0,0,0,1,1,15
vstc.BDRD.client,641,28,613,15,0,0,1,0,0,2,10
vstc.FINEC.client,651,50,601,28,0,0,1,0,1,3,17
vstc.KRIS.client,391,46,345,30,0,0,1,0,1,3,11
vstc.LOYU.client,303,35,268,23,0,0,0,0,0,0,12
vstc.LYLW.client,551,11,540,4,0,0,1,0,0,0,6
vstc.O5.client,400,64,336,41,0,0,0,0,1,1,21
vstc.WTWJP.client,317,42,275,29,0,0,0,0,1,1,11
vstc.eye4zx.client,321,25,296,17,0,0,0,0,0,2,6
vsv.amishasoft.universalcarkeysimulatorcarlockandunlock,7,3,4,0,0,0,0,0,0,0,3
vsv.wintersplo.bluetoothdevicelocatorfinderbluetoothpair,15,3,12,0,0,0,0,0,0,0,3
vu.camera.ghost.detector,113,3,110,0,0,0,0,0,0,0,3
vukau.poultrypro,28,1,27,0,0,0,0,0,0,0,1
vwono.com.vfolders,56,14,42,10,0,0,0,0,1,0,3
vybe.com.bfr,41,3,38,0,0,0,0,0,0,0,3
wako.thermometer.temperature,25,14,11,10,0,0,0,0,1,0,3
wales.kevinpower.acceleration,17,3,14,2,0,0,0,0,0,0,1
wali.picsimulator,34,10,24,8,0,0,0,0,1,0,1
walk.healthy.fun.free,4,3,1,0,0,0,0,0,0,0,3
walk.stepsync.android,373,187,186,173,0,0,0,0,4,0,10
wangwai.real.speedtest,98,32,66,20,0,0,0,0,1,0,11
wangwei.pedometer.stepcounter,96,32,64,20,0,0,0,0,1,0,11
wash.bathroom.showershop,12,3,9,0,0,0,0,0,0,0,3
watch.gear.discountwallet,7,3,4,0,0,0,0,0,0,0,3
watch.moskito,137,19,118,13,0,0,0,0,1,0,5
watch.richface.androidwear.etronic,88,17,71,12,0,0,0,0,1,0,4
watch.richface.androidwear.jubilee,84,21,63,15,0,0,0,0,1,0,5
watch.richface.androidwear.smartoid,102,21,81,15,0,0,0,0,1,0,5
watch.richface.androidwear.timegate,102,20,82,15,0,0,0,0,1,0,4
watchbees.watchbees_online,45,1,44,0,0,0,0,0,0,0,1
watcher.print.bizbeeper,96,4,92,1,0,0,0,0,0,0,3
watchout.wearables.beyond.technology,65,9,56,3,0,0,0,0,0,0,6
watercube.watercubelamp,42,3,39,0,0,0,0,0,0,0,3
waterksMobileController.waterksMobileController,4,3,1,0,0,0,0,0,0,0,3
waterlamen.universalremote,43,25,18,12,0,0,0,0,1,0,12
waterpump.yisun.com.pump,3,2,1,0,0,0,0,0,0,0,2
waterpump.yisun.com.yisunwaterpump,2,2,0,0,0,0,0,0,0,0,2
watt.android,90,13,77,3,0,0,0,0,0,0,10
wattabit.wmanager.mobile,374,3,371,0,0,0,0,0,0,0,3
watteco.netwo,36,3,33,0,0,0,0,0,0,0,3
watts.smart.home,240,7,233,0,0,0,0,0,1,0,6
wb.bigdash.odo,35,3,32,0,0,0,0,0,0,0,3
wb.bigdashpro.rpm,35,3,32,0,0,0,0,0,0,0,3
wd.acremote.prank,133,39,94,24,0,0,0,0,1,0,14
wearableloudspeaker.com.wearableloudspeaker,63,14,49,11,0,0,0,0,1,0,2
wearablesoftware.wearappmanager,15,5,10,3,0,0,0,0,0,0,2
wearablesoftware.wearcalendar,37,3,34,0,0,0,0,0,0,0,3
wearablesoftware.wearintervaltimer,35,3,32,0,0,0,0,0,0,0,3
wearablesoftware.wearlauncher,5,2,3,0,0,0,0,0,0,0,2
wearablesoftware.wearlevel,22,6,16,4,0,0,0,0,0,0,2
wearablesoftware.wearplanningpokercards,32,2,30,0,0,0,0,0,0,0,2
wearablesoftware.wearspeedometer,32,2,30,0,0,0,0,0,0,0,2
wearablesoftware.wearsysteminfo,6,6,0,4,0,0,0,0,0,0,2
wearablesoftware.weartimer,32,2,30,0,0,0,0,0,0,0,2
wearablesoftware.weartools,32,12,20,9,0,0,0,0,0,0,3
wearpower.displayfilter2,100,4,96,1,0,0,0,0,0,0,3
weather.austzahle.com.austweatherstation,2,1,1,0,0,0,0,0,0,0,1
weather.forecast.radar.meteo.weadile,42,14,28,10,0,0,0,0,1,0,3
weather.radar.weather.maps.live.radar.weather.apps,109,23,86,16,0,0,0,0,1,0,6
weather.storm.radar.forecast,42,18,24,14,0,0,0,0,1,0,3
weatherapp.liveforecast.free,40,15,25,10,0,0,0,0,1,0,4
web.track.cc,173,28,145,15,0,0,0,0,1,0,12
webappvn.com.themecreator,163,29,134,15,0,0,0,0,1,0,13
webartdevelopers.watertracker,57,14,43,10,0,0,0,0,1,0,3
webazu.screen.mirroring,27,14,13,10,0,0,0,0,1,0,3
webazu.tvremote.control,27,14,13,10,0,0,0,0,1,0,3
webbkang.nfceasytagwrite,41,12,29,8,0,0,0,0,1,0,3
webcamera24.app,71,20,51,15,0,0,0,0,1,0,4
webos.lg.countdown.off.timer,105,26,79,21,0,0,0,0,1,0,4
websmith.solution.texfab,80,4,76,2,0,0,0,0,0,0,2
webviewgold.PROElliot,72,21,51,15,0,0,0,0,1,0,5
webviewgold.Pyramid,699,22,677,15,1,0,0,0,1,0,5
webviewgold.mendhome,76,21,55,15,0,0,0,0,1,0,5
webviewgold.muvrondemand,67,25,42,18,0,0,0,0,1,0,6
wech.wnys.asgjr,93,34,59,29,0,0,0,0,0,0,5
wee.app,100,22,78,9,0,0,0,0,0,0,13
weight.ble.bleweighter,39,8,31,4,0,0,0,0,0,0,4
weight.phila.luminsports.com.philaweightwatch,26,4,22,0,0,0,0,0,0,0,4
weizmann.worg.sniffcontrollerbasic,10,3,7,0,0,0,0,0,0,0,3
welbee.app,11,4,7,0,0,0,0,0,0,0,4
weliot.specktr,73,5,68,4,0,0,0,0,0,0,1
welltherm.app,431,8,423,0,0,0,0,0,4,0,4
wemobility.app,158,31,127,17,0,0,0,0,0,0,14
wenergie.io.android,46,12,34,7,0,0,0,0,0,0,5
wenglor.wteach2,4,2,2,0,0,0,0,0,0,0,2
wenhome.ca,219,7,212,0,0,0,0,0,3,0,4
weplenish.app.android,72,5,67,3,0,0,0,0,0,0,2
wesam.example.com.akua,50,6,44,3,0,0,0,0,0,0,3
westaflex.telematik,26,12,14,7,0,0,0,0,0,0,5
westaflex.wasserfilter,32,9,23,5,0,0,0,0,0,0,4
whid.usb.injector,188,3,185,0,0,0,0,0,0,0,3
whitebox.android.client,93,18,75,11,0,0,0,0,1,0,6
whitesun.telemetry,2,2,0,0,0,0,0,0,0,0,2
wicis.android.wicisandroid_dev,165,16,149,9,0,0,0,0,0,0,7
wifi.android.com.myapplication,3,3,0,0,0,0,0,0,0,0,3
wifi.auto.connect.wifi.automatic.connection.wifi.auto,69,15,54,11,0,0,0,0,1,0,3
wifi.automatic.wificonnect.wifiAutoOff,83,28,55,23,0,0,0,0,1,0,4
wifi.control.lg,775,25,750,18,0,0,1,0,1,0,5
wifi.control.samsung,81,17,64,12,0,0,0,0,1,0,4
wifi.funsdkdemo,58,8,50,0,0,0,0,0,0,3,5
wifi.funsdkdemo.pro,73,8,65,0,0,0,0,0,0,3,5
wifi.mouse.pc.remote.appcompany,80,18,62,11,0,0,0,0,1,0,6
wifi.setup.router.admin.speedtest,429,29,400,17,0,0,0,0,1,0,11
wifi.time.wifiAutoOff,61,2,59,0,0,0,0,0,0,0,2
wifi.wpa.wps.signal.network.tester,304,17,287,11,0,0,0,0,1,0,5
wifi104.lxit.com.wifi104.CEDES,2,2,0,0,0,0,0,0,0,0,2
wifi104.lxit.com.wifi104.lumilum,2,2,0,0,0,0,0,0,0,0,2
wifianalyzer.iptools.ipinfo.setup.router.admin.page,348,21,327,13,0,0,0,0,1,0,7
wifianalyzer.networkanalyzer.speedtest.wifispeedtest,18,8,10,4,0,0,0,0,0,0,4
